author_id,name,total_paper_count,total_citation_count,h_index,first_publication_year,last_publication_year,career_span,avg_papers_per_year,first_author_count,last_author_count,single_author_count,mode_venue,unique_venues,venue_diversity,venue_types,conference_journal_ratio,citations_per_paper,institution
2116416822,Bin Yu,11,245,9,2011,2023,13,0.8461538461538461,0,9,0,arXiv.org,6,0.8824252235446578,"{'conference': 2, 'journal': 3}",0.75,22.272727272727273,
35084211,M. Lewis,82,67776,54,2000,2023,24,3.4166666666666665,14,19,0,Conference on Empirical Methods in Natural Language Processing,17,0.8224218977662705,"{'conference': 59, 'journal': 6}",8.571428571428571,826.5365853658536,
2003572734,Wenkang Huang,11,43,3,2018,2023,6,1.8333333333333333,2,2,0,2022 Euro-Asia Conference on Frontiers of Computer Science and Information Technology (FCSIT),9,0.9766146686727132,"{'conference': 3, 'journal': 2}",1.3333333333333333,3.909090909090909,
2504683,D. Schwab,91,1584,19,1970,2023,54,1.6851851851851851,14,38,3,International Conference on Computational Linguistics,46,0.932963827807579,"{'journal': 8, 'conference': 44}",5.0,17.406593406593405,
12457830,Zhewei Wei,83,6737,31,2008,2023,16,5.1875,9,23,1,Proceedings of the VLDB Endowment,30,0.8713367420950147,"{'conference': 33, 'journal': 27}",1.2142857142857142,81.16867469879519,
145820291,Xin Jiang,60,6307,25,1997,2023,27,2.2222222222222223,3,12,1,arXiv.org,32,0.9058869743781733,"{'journal': 19, 'conference': 24}",1.25,105.11666666666666,Huawei Noah's Ark Lab
2176184513,María Grandury,15,2728,5,2022,2025,4,3.75,1,2,1,arXiv.org,4,0.6760150508789764,"{'conference': 1, 'journal': 1}",1.0,181.86666666666667,"Technical University of Madrid (UPM), SomosNLP"
2111138678,Robert Martin,6,2814,6,2015,2023,9,0.6666666666666666,0,0,0,Bioinform.,6,0.9999999999999999,{'conference': 3},4.0,469.0,
1927553,Justin D. Weisz,89,3206,24,2002,2025,24,3.7083333333333335,15,37,6,arXiv.org,24,0.8566326953297243,"{'conference': 33, 'journal': 1}",17.0,36.02247191011236,
1754497,Slav Petrov,83,27689,43,1974,2023,50,1.66,16,21,16,Conference on Empirical Methods in Natural Language Processing,21,0.8396592613657302,"{'journal': 7, 'conference': 36}",4.625,333.6024096385542,Google
92660691,Ming Zhou,97,15723,42,2000,2023,24,4.041666666666667,1,54,1,arXiv.org,25,0.842910289291703,"{'conference': 53, 'journal': 12}",4.153846153846154,162.09278350515464,
115568186,M. Muñoz,8,2626,5,1990,2022,33,0.24242424242424243,0,0,0,arXiv.org,4,1.0,{'journal': 2},0.3333333333333333,328.25,
2037383772,Niklas Muennighoff,69,15294,45,2020,2025,6,11.5,8,4,3,arXiv.org,13,0.7164148672675925,"{'conference': 29, 'journal': 1}",15.0,221.65217391304347,
40811585,Julien Chaumond,36,12358,7,2006,2024,19,1.894736842105263,0,1,1,Conference on Empirical Methods in Natural Language Processing,5,0.9122066329329885,{'conference': 7},8.0,343.27777777777777,
2046603,Rifat Shahriyar,74,1785,21,2008,2025,18,4.111111111111111,7,42,2,arXiv.org,43,0.9199199674779274,"{'journal': 15, 'conference': 26}",1.6875,24.12162162162162,
116313601,Stefan Engl,3,239,3,2019,2021,3,1.0,0,1,0,Pattern Recognition Letters,3,0.9999999999999998,"{'journal': 2, 'conference': 1}",0.6666666666666666,79.66666666666667,
1591176064,Chris C. Emezue,31,4183,17,2020,2023,4,7.75,5,6,0,arXiv.org,20,0.919345605682522,"{'conference': 12, 'journal': 2}",4.333333333333333,134.93548387096774,
2907260,Matthias Gallé,54,3445,16,2007,2022,16,3.375,12,14,11,arXiv.org,22,0.8866608977262691,"{'journal': 3, 'conference': 23}",6.0,63.7962962962963,Naver Labs Europe
8937909,Nazneen Rajani,66,6896,24,2011,2025,15,4.4,17,19,4,arXiv.org,16,0.7780317122540064,"{'journal': 2, 'conference': 36}",12.333333333333334,104.48484848484848,Salesforce Rsearch
8223433,Devamanyu Hazarika,56,10889,30,2016,2025,10,5.6,12,1,0,arXiv.org,27,0.9155913671136551,"{'conference': 31, 'journal': 11}",2.6666666666666665,194.44642857142858,National University of Singapore
1474579572,Tanmoy Mukherjee,23,2181,12,2008,2024,17,1.3529411764705883,8,0,2,Medical Image Anal.,10,0.9750064312311533,"{'conference': 6, 'journal': 1}",3.5,94.82608695652173,Vrije University Brussels
49785688,Abhik Bhattacharjee,14,954,12,2020,2024,5,2.8,6,0,0,arXiv.org,6,0.9074994274322401,"{'conference': 4, 'journal': 2}",1.6666666666666667,68.14285714285714,BUET
144983077,Jonas Golde,15,2676,5,2022,2025,4,3.75,5,0,0,arXiv.org,8,0.9172097224626078,"{'conference': 6, 'journal': 1}",3.5,178.4,
2063096824,Bo Pang,26,2563,14,2019,2023,5,5.2,10,0,0,arXiv.org,12,0.9114743350466682,"{'conference': 15, 'journal': 3}",4.0,98.57692307692308,
1389924486,Ves Stoyanov,22,2284,14,2020,2024,5,4.4,0,7,0,Conference on Empirical Methods in Natural Language Processing,7,0.8492633763712859,"{'conference': 16, 'journal': 1}",8.5,103.81818181818181,
145718850,Zhuo Chen,104,11545,43,2012,2023,12,8.666666666666666,11,5,1,"IEEE International Conference on Acoustics, Speech, and Signal Processing",16,0.6941064729205009,"{'conference': 83, 'journal': 4}",16.8,111.00961538461539,
2921990,Margot Mieskes,51,3008,14,2006,2025,20,2.55,12,9,4,International Conference on Language Resources and Evaluation,23,0.9186340501581723,"{'conference': 30, 'journal': 2}",10.333333333333334,58.98039215686274,University of Applied Sciences Darmstadt
70256289,N. Muellner,51,2781,8,1977,2024,48,1.0625,10,13,0,Annals of Nuclear Energy,2,1.0,{'journal': 1},0.5,54.529411764705884,
2067241099,Tanishq Gupta,5,291,5,2019,2022,4,1.25,2,0,0,Annual Meeting of the Association for Computational Linguistics,5,1.0000000000000002,{'conference': 3},4.0,58.2,
144834468,Harshit Pandey,27,4685,9,2018,2025,8,3.375,4,1,0,arXiv.org,15,0.9693498878507173,"{'conference': 11, 'journal': 3}",3.0,173.5185185185185,
2604753,Colin B. Compas,32,1810,12,2011,2022,12,2.6666666666666665,7,2,0,IEEE International Symposium on Biomedical Imaging,20,0.9440347599237583,"{'journal': 5, 'conference': 12}",2.1666666666666665,56.5625,
3097741,S. Pais,35,3524,15,1968,2022,55,0.6363636363636364,3,10,4,AJR. American journal of roentgenology,14,0.8636200130379191,{'journal': 20},0.047619047619047616,100.68571428571428,
2190281555,Nour Elkott,6,2599,2,2022,2025,4,1.5,0,0,0,North American Chapter of the Association for Computational Linguistics,3,0.9999999999999998,"{'conference': 1, 'journal': 1}",1.0,433.1666666666667,
1666636295,Tomasz Limisiewicz,21,2849,11,2020,2025,6,3.5,8,0,2,North American Chapter of the Association for Computational Linguistics,11,0.9518240442151141,"{'conference': 13, 'journal': 1}",7.0,135.66666666666666,Charles University in Prague
2301179512,Swaroop Mishra,7,867,5,2024,2025,2,3.5,0,0,0,arXiv.org,3,0.72483409150576,{'conference': 2},3.0,123.85714285714286,
2109136147,Weizhu Chen,129,34128,61,2007,2023,17,7.588235294117647,4,48,1,arXiv.org,24,0.8397897404195038,"{'conference': 89, 'journal': 6}",12.857142857142858,264.5581395348837,
2164014772,Cheryl Martin,5,1077,3,2022,2023,2,2.5,0,0,0,npj Digit. Medicine,3,0.9999999999999998,{'journal': 1},0.5,215.4,
2166511,R. Socher,219,164120,88,2007,2024,18,12.166666666666666,22,96,4,arXiv.org,40,0.7729884131055993,"{'journal': 17, 'conference': 100}",5.611111111111111,749.4063926940639,
2190281314,Lokesh Bulchandani,1,2583,1,2022,2022,1,1.0,0,0,0,arXiv.org,1,0.0,,0.0,2583.0,
2256313467,Denny Zhou,15,1979,11,2020,2024,5,3.0,0,9,0,arXiv.org,4,0.8949645376549997,{'conference': 6},7.0,131.93333333333334,
2111181991,Taewoon Kim,13,5030,8,2020,2023,4,3.25,3,3,1,arXiv.org,7,0.8563255534369274,"{'journal': 2, 'conference': 3}",1.3333333333333333,386.9230769230769,Vrije Universiteit Amsterdam
2176782672,Azade Nova,16,3353,10,2022,2025,4,4.0,1,1,0,arXiv.org,6,0.8303663197842323,"{'conference': 6, 'journal': 1}",3.5,209.5625,
51436367,Ona de Gibert,24,3110,6,2018,2025,8,3.0,7,1,0,arXiv.org,9,0.8505561010396423,{'conference': 9},10.0,129.58333333333334,
2143919864,Diyi Yang,78,4780,33,2021,2023,3,26.0,3,50,1,Annual Meeting of the Association for Computational Linguistics,30,0.828454316056961,"{'conference': 60, 'journal': 6}",8.714285714285714,61.282051282051285,
2758616,Dan Garrette,42,9488,22,2009,2025,17,2.4705882352941178,12,7,2,Conference on Empirical Methods in Natural Language Processing,14,0.9076070453445396,"{'conference': 22, 'journal': 5}",3.8333333333333335,225.9047619047619,Google DeepMind
2376319,A. Abid,102,2526,24,2005,2025,21,4.857142857142857,11,36,1,IEEE Access,30,0.8642482763347801,"{'journal': 41, 'conference': 13}",0.3333333333333333,24.764705882352942,
48024953,Matthew Lamm,20,2748,12,2014,2022,9,2.2222222222222223,5,2,0,arXiv.org,11,0.9606293157795305,"{'journal': 3, 'conference': 8}",2.25,137.4,
2674998,Xiaocheng Feng,91,7772,25,2008,2025,18,5.055555555555555,10,1,0,arXiv.org,26,0.8135354565191926,"{'conference': 55, 'journal': 11}",4.666666666666667,85.4065934065934,
1468751197,Sheena Panthaplackel,13,1029,9,2019,2025,7,1.8571428571428572,8,0,0,AAAI Conference on Artificial Intelligence,7,0.9487695103589051,"{'conference': 8, 'journal': 1}",4.5,79.15384615384616,
15590401,Newton Cheng,11,3111,9,2019,2023,5,2.2,1,2,2,arXiv.org,6,0.935944697445866,{'journal': 3},0.25,282.8181818181818,
144635557,D. Lansky,52,3605,14,1979,2022,44,1.1818181818181819,7,12,18,Health Affairs,21,0.994582610326122,{'journal': 20},0.047619047619047616,69.32692307692308,
2118506408,Jiangmeng Li,50,410,10,2021,2025,5,10.0,13,2,0,arXiv.org,17,0.8367525208861686,"{'journal': 13, 'conference': 16}",1.2142857142857142,8.2,
2135918679,Long Zhou,40,8159,21,2020,2024,5,8.0,1,0,0,arXiv.org,15,0.9325508160851839,"{'conference': 26, 'journal': 4}",5.4,203.975,
153769695,John X. Morris,82,4935,29,1993,2023,31,2.6451612903225805,5,11,5,Alzheimer's & Dementia,46,0.9209438229301045,"{'journal': 58, 'conference': 4}",0.0847457627118644,60.18292682926829,University of Virginia
2065657002,Maged Saeed Al-shaibani,23,3244,10,2020,2025,6,3.8333333333333335,7,3,0,arXiv.org,11,0.7790696378931492,"{'journal': 5, 'conference': 4}",0.8333333333333334,141.04347826086956,SDAIA-KFUPM JRC for Artificial Intelligence
39706649,Xiaoqi Jiao,9,3285,7,1998,2022,25,0.36,4,0,0,Biochemistry,8,0.9825675930733636,"{'journal': 6, 'conference': 1}",0.2857142857142857,365.0,
87956698,M. A. Castillo,9,2628,4,2018,2022,5,1.8,4,0,0,Investigación Clínica,7,0.979569764547061,{'journal': 6},0.14285714285714285,292.0,
49286875,Ou Zheng,43,1296,20,2019,2024,6,7.166666666666667,5,15,0,Accident Analysis and Prevention,15,0.8228820110124546,{'journal': 24},0.04,30.13953488372093,
73244489,Rohil Badkundri,8,461,3,2019,2025,7,1.1428571428571428,1,0,0,arXiv.org,4,0.9609640474436812,{'journal': 2},0.3333333333333333,57.625,
2542603,Wayne Xin Zhao,225,25734,68,2010,2023,14,16.071428571428573,34,24,1,International Conference on Information and Knowledge Management,51,0.8452936046204725,"{'conference': 154, 'journal': 27}",5.535714285714286,114.37333333333333,
144922861,Christopher Potts,183,35481,57,2001,2023,23,7.956521739130435,16,84,43,arXiv.org,46,0.8660179344581816,"{'conference': 60, 'journal': 19}",3.05,193.88524590163934,
2115939351,Shijie Chen,14,1007,9,2018,2025,8,1.75,4,0,1,arXiv.org,9,0.9549080284177107,"{'conference': 9, 'journal': 1}",5.0,71.92857142857143,The Ohio State University
144002017,Noah D. Goodman,304,25054,74,1997,2023,27,11.25925925925926,15,155,4,Annual Meeting of the Cognitive Science Society,59,0.7510805168223957,"{'conference': 123, 'journal': 72}",1.6986301369863013,82.41447368421052,
145183709,J. Weston,245,96691,107,1998,2023,26,9.423076923076923,38,108,6,arXiv.org,52,0.8047567973528107,"{'conference': 118, 'journal': 28}",4.103448275862069,394.65714285714284,
144549416,Jian Zhu,21,4767,14,2016,2023,8,2.625,11,3,1,Conference on Empirical Methods in Natural Language Processing,12,0.9572271858233162,"{'conference': 11, 'journal': 3}",3.0,227.0,University of Michigan
2113836860,Lucile Saulnier,18,7462,10,2008,2025,18,1.0,0,0,0,arXiv.org,3,0.895640305638598,{'conference': 6},7.0,414.55555555555554,
2005399190,Carlos Muñoz Ferrandis,14,4632,7,2018,2024,7,2.0,1,1,3,arXiv.org,7,0.8904104442028665,"{'conference': 2, 'journal': 4}",0.6,330.85714285714283,
2239179019,Noelia Ferruz,15,1131,9,2018,2025,8,1.875,8,2,0,bioRxiv,9,0.8883245069059756,{'journal': 14},0.06666666666666667,75.4,
3382327,V. Danchev,25,2956,9,2015,2025,11,2.272727272727273,10,2,2,arXiv.org,12,0.9414324415725632,"{'journal': 7, 'conference': 1}",0.25,118.24,
2334648,Yashesh Gaur,50,1732,22,2013,2024,12,4.166666666666667,7,3,0,Interspeech,9,0.7957024026034557,{'conference': 41},42.0,34.64,
50195579,J. Tow,22,3840,8,2005,2025,21,1.0476190476190477,2,0,3,arXiv.org,7,0.8383457075860213,"{'conference': 3, 'journal': 2}",1.3333333333333333,174.54545454545453,
2190281502,Ez-inwanne Ozoani,9,2662,6,2022,2025,4,2.25,0,0,0,arXiv.org,4,0.8322488896002306,"{'conference': 1, 'journal': 2}",0.6666666666666666,295.77777777777777,
38614754,Julian Michael,23,12128,16,2015,2023,9,2.5555555555555554,4,3,3,Conference on Empirical Methods in Natural Language Processing,10,0.9057074336417442,"{'conference': 14, 'journal': 2}",5.0,527.304347826087,New York University
2309716757,Raul S Molina,2,448,2,2024,2025,2,1.0,0,0,0,Science,2,1.0,{'journal': 2},0.3333333333333333,224.0,
2113836945,Quentin Lhoest,22,6521,10,2008,2024,17,1.2941176470588236,1,1,0,Conference on Empirical Methods in Natural Language Processing,5,0.9122066329329885,{'conference': 7},8.0,296.40909090909093,
31734741,R. Lacroix,30,2808,8,2010,2022,13,2.3076923076923075,9,4,0,Plasma Physics and Controlled Fusion,9,1.0,"{'journal': 2, 'conference': 1}",0.6666666666666666,93.6,
2190281122,Efrat Levkovizh,1,2583,1,2022,2022,1,1.0,0,0,0,arXiv.org,1,0.0,,0.0,2583.0,
2190281235,Anastasia Cheveleva,5,2599,2,2022,2025,4,1.25,0,0,0,North American Chapter of the Association for Computational Linguistics,4,1.0,"{'conference': 1, 'journal': 2}",0.6666666666666666,519.8,
48207454,Li Zhou,449,7912,40,1993,2024,32,14.03125,71,69,4,American Medical Informatics Association Annual Symposium,274,0.9729330567325594,"{'journal': 262, 'conference': 34}",0.13307984790874525,17.621380846325167,Amazon
2071773966,Peter Henderson,8,4022,5,2013,2023,11,0.7272727272727273,0,1,0,Trans. Mach. Learn. Res.,4,1.0,"{'conference': 1, 'journal': 1}",1.0,502.75,
2253804927,Huaixiu Steven Zheng,5,993,5,2023,2024,2,2.5,2,1,0,International Conference on Learning Representations,3,0.8649735207179272,{'conference': 4},5.0,198.6,
48948105,N. Dahlberg,7,2690,3,1950,2022,73,0.0958904109589041,1,0,2,Neural Information Processing Systems,4,0.9609640474436812,"{'conference': 2, 'journal': 2}",1.0,384.2857142857143,
9215251,Dragomir R. Radev,334,33034,83,1994,2023,30,11.133333333333333,51,166,18,Annual Meeting of the Association for Computational Linguistics,74,0.7962499356921603,"{'conference': 161, 'journal': 28}",5.586206896551724,98.90419161676647,
40135250,Bhavana Dalvi,62,3615,25,2008,2025,18,3.4444444444444446,19,3,2,Conference on Empirical Methods in Natural Language Processing,27,0.8933580884595823,"{'conference': 33, 'journal': 5}",5.666666666666667,58.306451612903224,
40087786,Gabriel Goh,17,43266,14,2019,2021,3,5.666666666666667,1,1,2,Distill,2,0.7219280948873623,{'conference': 2},3.0,2545.0588235294117,
1781409,D. Reitter,120,2942,27,1999,2023,25,4.8,31,53,12,Annual Meeting of the Association for Computational Linguistics,43,0.9271832960266245,"{'journal': 25, 'conference': 37}",1.4615384615384615,24.516666666666666,
39774809,J. Forde,27,3145,11,2018,2025,8,3.375,6,7,0,arXiv.org,6,0.5827717761476328,{'conference': 4},5.0,116.48148148148148,
1500242049,Tristan Thrush,26,4673,17,2018,2024,7,3.7142857142857144,6,2,1,Annual Meeting of the Association for Computational Linguistics,12,0.9341238329630637,{'conference': 18},19.0,179.73076923076923,
50320098,Wojciech Kusa,30,2798,8,2017,2024,8,3.75,14,2,0,Systematic Reviews,18,0.9793596259794077,"{'conference': 14, 'journal': 4}",3.0,93.26666666666667,NASK National Research Institute
2112677245,Yu Gu,20,2516,12,2017,2023,7,2.857142857142857,6,0,0,J. Am. Medical Informatics Assoc.,15,0.9685921904321414,"{'conference': 3, 'journal': 9}",0.4,125.8,microsoft
1763295,J. Tenenbaum,794,91303,135,2015,2025,11,72.18181818181819,1,190,3,Annual Meeting of the Cognitive Science Society,77,0.7403266139137706,"{'journal': 85, 'conference': 289}",3.372093023255814,114.9911838790932,
2147415336,Ming Gao,23,353,9,2019,2023,5,4.6,3,13,0,Conference on Empirical Methods in Natural Language Processing,16,0.9394813534225488,"{'conference': 18, 'journal': 4}",3.8,15.347826086956522,
2114134227,Zifan Ye,7,2613,4,2018,2023,6,1.1666666666666667,2,0,0,Frontiers in Public Health,7,0.9999999999999999,"{'journal': 4, 'conference': 1}",0.4,373.2857142857143,
2211405996,Dongdong Wang,19,431,9,2023,2025,3,6.333333333333333,0,7,0,arXiv.org,10,0.9311066102039657,{'journal': 6},0.14285714285714285,22.68421052631579,
2061325345,Ziyi Shou,6,44,3,2021,2024,4,1.5,4,0,0,KiL@KDD,6,0.9999999999999999,"{'conference': 2, 'journal': 1}",1.5,7.333333333333333,
79215748,Thibault Févry,12,6384,11,2018,2022,5,2.4,4,0,0,arXiv.org,7,0.873001762357072,"{'conference': 6, 'journal': 1}",3.5,532.0,
1414073449,Antonio Miranda-Escalada,30,3070,11,2017,2025,9,3.3333333333333335,14,1,0,Proces. del Leng. Natural,8,0.9009398437049279,{'conference': 6},7.0,102.33333333333333,
33981736,Ansong Ni,19,1179,13,2017,2023,7,2.7142857142857144,11,0,0,Conference on Empirical Methods in Natural Language Processing,12,0.8985023551599206,"{'journal': 2, 'conference': 13}",4.666666666666667,62.05263157894737,Yale University
66125615,Jonathan Timcheck,14,451,9,2013,2025,13,1.0769230769230769,3,1,0,arXiv.org,9,0.9766146686727132,"{'conference': 4, 'journal': 3}",1.25,32.214285714285715,Intel Labs
2127600348,Tian Yun,12,2709,7,2021,2025,5,2.4,6,0,0,arXiv.org,7,0.9207822211616018,"{'conference': 3, 'journal': 1}",2.0,225.75,Brown University
10727711,Charles Lovering,21,2882,10,2017,2024,8,2.625,8,1,2,arXiv.org,11,0.8760511541555962,"{'conference': 4, 'journal': 3}",1.25,137.23809523809524,
2616463,Panupong Pasupat,47,6001,29,2012,2025,14,3.357142857142857,7,0,1,Conference on Empirical Methods in Natural Language Processing,16,0.8732315133683962,"{'conference': 32, 'journal': 1}",16.5,127.68085106382979,
3111334,V. Korthikanti,21,2687,13,2008,2025,18,1.1666666666666667,9,0,1,arXiv.org,12,0.8670594739634395,"{'conference': 8, 'journal': 1}",4.5,127.95238095238095,
40539650,Pascale Fung,104,12866,44,1991,2023,33,3.1515151515151514,4,84,2,arXiv.org,32,0.8719854960395657,"{'conference': 54, 'journal': 6}",7.857142857142857,123.71153846153847,
1397064923,M. Freidank,6,2662,3,2019,2025,7,0.8571428571428571,0,0,0,Communications Medicine,5,1.0000000000000002,"{'journal': 3, 'conference': 1}",0.5,443.6666666666667,
2218938,Hady ElSahar,42,4837,23,2014,2025,12,3.5,8,3,1,arXiv.org,16,0.8752018089762728,"{'journal': 4, 'conference': 17}",3.6,115.16666666666667,
15176410,Rui Zhang,16,3848,13,2021,2022,2,8.0,0,6,0,Conference on Empirical Methods in Natural Language Processing,7,0.8824024999471203,"{'conference': 9, 'journal': 2}",3.3333333333333335,240.5,
144956443,F. Xia,31,24736,25,2016,2023,8,3.875,5,4,0,Conference on Robot Learning,16,0.9057560567757389,"{'conference': 15, 'journal': 4}",3.2,797.9354838709677,
2131107966,R. Teehan,24,7124,12,2021,2025,5,4.8,2,1,0,arXiv.org,9,0.806975267673698,{'conference': 5},6.0,296.8333333333333,
1955443619,Kazi Samin Mubasshir,6,769,6,2020,2023,4,1.5,0,0,0,International Joint Conference on Natural Language Processing,5,1.0000000000000002,"{'conference': 2, 'journal': 1}",1.5,128.16666666666666,"Purdue University, Bangladesh University of Engineering and Technology (BUET)"
145058181,H. Hon,89,8740,34,1988,2021,34,2.6176470588235294,15,24,4,"IEEE International Conference on Acoustics, Speech, and Signal Processing",37,0.902148153620422,"{'conference': 38, 'journal': 9}",3.9,98.20224719101124,
145004209,Anthony B Costa,11,1458,7,2015,2023,9,1.2222222222222223,0,3,0,Journal of Clinical and Translational Science,10,0.9866599586738648,{'journal': 7},0.125,132.54545454545453,
117111135,Charles Burton Snell,12,631,10,2021,2024,4,3.0,5,0,0,arXiv.org,5,0.7668937437992748,{'conference': 4},5.0,52.583333333333336,
1764589,Stephanie Houde,52,4205,21,1992,2025,34,1.5294117647058822,6,4,1,IUI Workshops,27,0.9034381509714305,"{'conference': 17, 'journal': 7}",2.25,80.86538461538461,
1855978,Zhendong Mao,80,5573,29,2009,2024,16,5.0,6,20,0,ACM Multimedia,31,0.8952062570846225,"{'conference': 49, 'journal': 18}",2.6315789473684212,69.6625,
33386728,Bo-Jhang Ho,24,1385,10,2011,2022,12,2.0,7,0,1,arXiv.org,14,0.9670442809186829,"{'journal': 3, 'conference': 8}",2.25,57.708333333333336,
143906199,Quan Wang,38,5200,27,2004,2023,20,1.9,8,0,0,Annual Meeting of the Association for Computational Linguistics,19,0.9214899157995873,"{'conference': 27, 'journal': 5}",4.666666666666667,136.8421052631579,
1725420331,Zheng-Xin Yong,25,6566,17,2016,2025,10,2.5,9,2,0,arXiv.org,9,0.8322902179318429,"{'journal': 2, 'conference': 13}",4.666666666666667,262.64,Brown University
34202134,Nishant Subramani,23,4476,13,2016,2025,10,2.3,9,2,1,arXiv.org,11,0.9434883499074127,"{'conference': 10, 'journal': 2}",3.6666666666666665,194.6086956521739,Carnegie Mellon University
134757625,Stefan Schweter,27,4103,10,2019,2022,4,6.75,5,0,1,Conference and Labs of the Evaluation Forum,8,0.9739760316291207,{'conference': 6},7.0,151.96296296296296,
150162316,Joshua Seltzer,10,2608,3,2018,2025,8,1.25,3,0,0,arXiv.org,4,0.9211854965885543,{'conference': 3},4.0,260.8,
1602998334,Jon Ander Campos,17,691,10,2019,2024,6,2.8333333333333335,3,0,0,arXiv.org,10,0.9750064312311533,{'conference': 7},8.0,40.64705882352941,
2139767217,Yanis Labrak,16,3128,7,2022,2025,4,4.0,12,0,0,International Conference on Language Resources and Evaluation,11,0.96110093337444,"{'conference': 9, 'journal': 1}",5.0,195.5,
3299496,Jeff Rasley,55,9323,16,2002,2025,24,2.2916666666666665,6,4,23,arXiv.org,16,0.8550694245819628,"{'conference': 12, 'journal': 1}",6.5,169.5090909090909,
36290866,Anyi Rao,27,8725,17,2017,2024,8,3.375,7,0,0,arXiv.org,14,0.8998923620520667,"{'conference': 18, 'journal': 2}",6.333333333333333,323.14814814814815,Hong Kong University of Science and Technology
32136590,Stas Bekman,18,3707,7,2003,2025,23,0.782608695652174,3,0,0,arXiv.org,5,0.9283832117695865,{'conference': 5},6.0,205.94444444444446,
2190281564,Bahareh Behroozi,3,2599,2,2022,2025,4,0.75,0,0,0,North American Chapter of the Association for Computational Linguistics,2,1.0,{'conference': 1},2.0,866.3333333333334,
2939577,Enamul Hoque,76,2961,22,1997,2023,27,2.814814814814815,24,19,2,International Conference on Intelligent User Interfaces,42,0.9726799840192466,"{'journal': 12, 'conference': 20}",1.6153846153846154,38.96052631578947,
2674444,Mausam,131,9802,44,2003,2023,21,6.238095238095238,9,38,1,arXiv.org,34,0.8763223371414128,"{'conference': 92, 'journal': 12}",7.153846153846154,74.82442748091603,
1720739223,Shaked Brody,9,4716,7,2018,2023,6,1.5,4,0,0,arXiv.org,5,0.9629610647945144,{'conference': 4},5.0,524.0,
2309733166,Marius Wiggert,2,448,2,2024,2025,2,1.0,0,0,0,Science,2,1.0,{'journal': 2},0.3333333333333333,224.0,
2190282202,Rosaline Su,1,2583,1,2022,2022,1,1.0,0,0,0,arXiv.org,1,0.0,,0.0,2583.0,
33859827,Sebastian Farquhar,40,3580,23,2016,2025,10,4.0,12,6,2,arXiv.org,10,0.7643449141684615,"{'journal': 3, 'conference': 12}",3.25,89.5,Oxford
1380459402,Lysandre Debut,68,11833,6,2019,2024,6,11.333333333333334,0,0,0,Conference on Empirical Methods in Natural Language Processing,4,0.9211854965885543,{'conference': 5},6.0,174.01470588235293,
2074482488,S. Zink,10,2640,6,1996,2025,30,0.3333333333333333,1,0,0,North American Chapter of the Association for Computational Linguistics,6,0.9999999999999999,"{'conference': 2, 'journal': 3}",0.75,264.0,
1767521,Xipeng Qiu,252,23093,64,2004,2024,21,12.0,32,56,1,arXiv.org,66,0.7662268663817935,"{'conference': 142, 'journal': 26}",5.296296296296297,91.63888888888889,Fudan University
2184077482,Lucy Sun,1,139,1,2022,2022,1,1.0,0,0,0,Conference on Empirical Methods in Natural Language Processing,1,0.0,{'conference': 1},2.0,139.0,
1999181858,Jason Obeid,2,148,1,2020,2020,1,2.0,1,0,0,International Conference on Natural Language Generation,1,0.0,{'conference': 1},2.0,74.0,
1805991958,Zdeněk Kasner,20,2914,9,2019,2025,7,2.857142857142857,10,2,3,arXiv.org,8,0.9009398437049279,{'conference': 11},12.0,145.7,Charles University
1772992,M. Boeker,157,3452,31,1992,2023,32,4.90625,22,33,0,Medinfo,89,0.9558374769923638,"{'conference': 30, 'journal': 79}",0.3875,21.987261146496817,
2949185,Ellie Pavlick,128,13419,38,2010,2025,16,8.0,20,54,5,arXiv.org,28,0.8125379865919777,"{'conference': 59, 'journal': 11}",5.0,104.8359375,
1991019030,Albert Webson,19,13562,15,2021,2024,4,4.75,2,0,0,arXiv.org,7,0.8120808359231132,"{'conference': 6, 'journal': 2}",2.3333333333333335,713.7894736842105,Google DeepMind
2256995069,Quoc V. Le,7,398,6,2023,2024,2,3.5,0,0,0,arXiv.org,4,0.9609640474436812,{'conference': 2},3.0,56.857142857142854,
2099315138,Somaieh Nikpoor,10,2836,4,2010,2023,14,0.7142857142857143,0,1,1,Neural Information Processing Systems,4,1.0,"{'conference': 2, 'journal': 1}",1.5,283.6,
8963527,Shachar Mirkin,39,3473,16,2000,2024,25,1.56,16,3,1,Conference on Empirical Methods in Natural Language Processing,22,0.945187114215076,"{'conference': 27, 'journal': 2}",9.333333333333334,89.05128205128206,Alpinference
2190281069,Antigona Unldreaj,3,2599,2,2022,2025,4,0.75,0,0,0,North American Chapter of the Association for Computational Linguistics,2,1.0,{'conference': 1},2.0,866.3333333333334,
2141892759,Salvatore Candido,6,4337,6,2021,2025,5,1.2,0,0,0,bioRxiv,4,0.8962406251802889,"{'journal': 4, 'conference': 2}",0.6,722.8333333333334,
5606742,Yujie Qian,36,3946,17,2016,2023,8,4.5,15,3,1,arXiv.org,24,0.9411140803989877,"{'journal': 23, 'conference': 3}",0.16666666666666666,109.61111111111111,
50732716,Chirag Jain,8,2621,4,2011,2022,12,0.6666666666666666,1,0,0,arXiv.org,2,1.0,{'journal': 1},0.5,327.625,
